"","SpecID","PassNonPass","IOCOrder","BLFamilyLatin","BLFamilyEnglish","BLFamSequID","Taxo","Scientific","English","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.5Cat","Diet.Source","Diet.Certainty","Diet.EnteredBy","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial","PelagicSpecialist","ForStrat.Source","ForStrat.SpecLevel","ForStrat.EnteredBy","Nocturnal","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","BodyMass.Comment","Record.Comment","scientificName","assessmentId","internalTaxonId","kingdomName","phylumName","orderName","className","familyName","genusName","speciesName","authority","redlistCategory","populationTrend","scopes"
"54",113,"Nonpasseriformes","Tinamiformes","Tinamidae","Tinamous",1,"BL3","Tinamotis pentlandii","Puna Tinamou",0,0,0,0,0,0,0,0,40,60,"PlantSeed","Ref_1","B","Jennifer",0,0,100,0,0,0,0,0,"Ref_1",1,"Jessica",0,650,"Dunning08",1,"","","Tinamotis pentlandii",92766253,22678299,"ANIMALIA","CHORDATA","STRUTHIONIFORMES","AVES","TINAMIDAE","Tinamotis","pentlandii","Vigors, 1837","Least Concern","Stable","Global"
"55",114,"Nonpasseriformes","Tinamiformes","Tinamidae","Tinamous",1,"BL3","Tinamotis ingoufi","Patagonian Tinamou",0,0,0,0,0,0,0,0,40,60,"PlantSeed","Ref_1","D1","Jennifer",0,0,60,40,0,0,0,0,"Ref_1",1,"Jessica",0,730,"PrimScale",1,"MarceloR","","Tinamotis ingoufi",92766436,22678302,"ANIMALIA","CHORDATA","STRUTHIONIFORMES","AVES","TINAMIDAE","Tinamotis","ingoufi","Oustalet, 1890","Least Concern","Stable","Global"
"56",137,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis vetula","Plain Chachalaca",0,0,0,0,0,0,60,0,0,40,"FruiNect","Ref_2","A","Jennifer",0,0,0,0,50,50,0,0,"Ref_2",1,"Jessica",0,562.6,"Dunning08",1,"","","Ortalis vetula",132049117,22678305,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","vetula","(Wagler, 1830)","Least Concern","Stable","Global"
"57",138,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis cinereiceps","Grey-headed Chachalaca",0,0,0,0,0,0,80,0,0,20,"FruiNect","Ref_2","A","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,493,"Dunning08",1,"","","Ortalis cinereiceps",92766830,22678308,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","cinereiceps","Gray, 1867","Least Concern","Decreasing","Global"
"58",139,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis garrula","Chestnut-winged Chachalaca",0,0,0,0,0,0,60,0,0,40,"FruiNect","Ref_2","D1","Jennifer",0,0,0,0,50,50,0,0,"Ref_2",1,"Jessica",0,532,"Dunning08",1,"","","Ortalis garrula",92767035,22678312,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","garrula","(Humboldt, 1805)","Least Concern","Stable","Global"
"59",140,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis ruficauda","Rufous-vented Chachalaca",0,0,0,0,0,0,60,0,0,40,"FruiNect","Ref_2","A","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,586.24,"Dunning08",1,"","","Ortalis ruficauda",92767223,22678315,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","ruficauda","Jardine, 1847","Least Concern","Stable","Global"
"60",142,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis erythroptera","Rufous-headed Chachalaca",0,0,0,0,0,0,50,0,0,50,"Omnivore","Ref_2","C","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,632,"Dunning08",1,"","","Ortalis erythroptera",131519956,22678318,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","erythroptera","Sclater & Salvin, 1870","Vulnerable","Decreasing","Global"
"61",143,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis wagleri","Rufous-bellied Chachalaca",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","A","Jennifer",0,0,0,0,50,50,0,0,"Ref_2",1,"Jessica",0,833.99,"Dunning08",1,"","","Ortalis wagleri",92767779,22678322,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","wagleri","Gray, 1867","Least Concern","Decreasing","Global"
"62",144,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis poliocephala","West Mexican Chachalaca",0,0,0,0,0,0,30,0,30,40,"PlantSeed","Ref_2","A","Jennifer",0,0,0,0,50,50,0,0,"Ref_2",1,"Jessica",0,760,"Dunning08",1,"","","Ortalis poliocephala",92767963,22678325,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","poliocephala","(Wagler, 1830)","Least Concern","Decreasing","Global"
"63",145,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis canicollis","Chaco Chachalaca",20,0,0,0,0,0,30,0,10,40,"Omnivore","Ref_2","A","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,539,"Dunning08",1,"","","Ortalis canicollis",92768145,22678328,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","canicollis","(Wagler, 1830)","Least Concern","Decreasing","Global"
"64",146,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis leucogastra","White-bellied Chachalaca",10,0,0,0,0,0,70,0,0,20,"FruiNect","Ref_2","A","Jennifer",0,0,10,10,80,0,0,0,"Ref_2",1,"Other",0,495.82,"Dunning08",1,"","","Ortalis leucogastra",92768362,22678331,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","leucogastra","(Gould, 1843)","Least Concern","Stable","Global"
"65",147,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis guttata","Speckled Chachalaca",0,0,0,0,0,0,90,0,10,0,"FruiNect","Ref_2","B","Jennifer",0,0,0,0,50,50,0,0,"Ref_2",1,"Jessica",0,547.72,"Dunning08",1,"","","Ortalis guttata",156078461,155238855,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","guttata","(Spix, 1825)","Least Concern","Unknown","Global"
"66",148,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis motmot","Little Chachalaca",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","A","Jennifer",0,0,33,0,33,33,0,0,"Ref_2",1,"Jessica",0,520,"Dunning08",1,"","","Ortalis motmot",92768579,22678342,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","motmot","(Linnaeus, 1766)","Least Concern","Decreasing","Global"
"67",149,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Ortalis superciliaris","Buff-browed Chachalaca",0,0,0,0,0,0,60,0,0,40,"FruiNect","Ref_2","D1","Jennifer",0,0,20,0,40,40,0,0,"Genus",0,"Walter",0,578.6,"GenAvg",0,"","","Ortalis superciliaris",92768812,22678348,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Ortalis","superciliaris","Gray, 1867","Least Concern","Decreasing","Global"
"68",150,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope argyrotis","Band-tailed Guan",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","A","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,806.71,"Dunning08",1,"","","Penelope argyrotis",92769048,22678354,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","argyrotis","(Bonaparte, 1856)","Least Concern","Decreasing","Global"
"69",151,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope barbata","Bearded Guan",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","A","Jennifer",0,0,33,0,33,33,0,0,"Ref_2",1,"Jessica",0,1179.66,"GenAvg",0,"","","Penelope barbata",136646577,22678357,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","barbata","Chapman, 1921","Near Threatened","Decreasing","Global"
"70",152,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope ortoni","Baudo Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect","Ref_2","D1","Jennifer",0,0,20,0,50,30,0,0,"Genus",0,"Walter",0,1179.66,"GenAvg",0,"","","Penelope ortoni",136649810,22678360,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","ortoni","Salvin, 1874","Endangered","Decreasing","Global"
"71",153,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope montagnii","Andean Guan",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","A","Jennifer",0,0,0,0,100,0,0,0,"Ref_2",1,"Jessica",0,706,"Dunning08",1,"","","Penelope montagnii",92769891,22678364,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","montagnii","(Bonaparte, 1856)","Least Concern","Decreasing","Global"
"72",154,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope marail","Marail Guan",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","A","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,879.67,"Dunning08",1,"","","Penelope marail",92770105,22678367,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","marail","(Müller, 1776)","Least Concern","Decreasing","Global"
"73",155,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope superciliaris","Rusty-margined Guan",10,0,0,0,0,0,90,0,0,0,"FruiNect","Ref_2","A","Jennifer",0,0,33,0,33,33,0,0,"Ref_2",1,"Jessica",0,894.99,"Dunning08",1,"","","Penelope superciliaris",92770303,22678370,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","superciliaris","Temminck, 1815","Least Concern","Decreasing","Global"
"74",156,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope dabbenei","Red-faced Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect","Ref_2","D1","Jennifer",0,0,0,0,70,30,0,0,"Ref_2",1,"Jessica",0,1230,"Dunning08",1,"","","Penelope dabbenei",92770503,22678373,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","dabbenei","Hellmayr & Conover, 1942","Least Concern","Decreasing","Global"
"75",157,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope purpurascens","Crested Guan",10,0,0,0,0,0,70,0,0,20,"FruiNect","Ref_2","A","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,2060,"Dunning08",1,"","","Penelope purpurascens",92770679,22678376,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","purpurascens","Wagler, 1830","Least Concern","Decreasing","Global"
"76",158,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope perspicax","Cauca Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect","Ref_2","D1","Jennifer",0,0,0,0,80,20,0,0,"Ref_2",1,"Jessica",0,1179.66,"GenAvg",0,"","","Penelope perspicax",92770934,22678379,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","perspicax","Bangs, 1911","Endangered","Decreasing","Global"
"77",159,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope albipennis","White-winged Guan",0,0,0,0,0,0,50,0,0,50,"Omnivore","Ref_2","A","Jennifer",0,0,0,0,50,50,0,0,"Ref_2",1,"Jessica",0,1750,"Dunning08",1,"","","Penelope albipennis",131447454,22678382,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","albipennis","Taczanowski, 1878","Endangered","Stable","Global"
"78",160,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope jacquacu","Spix's Guan",0,0,0,0,0,0,80,0,20,0,"FruiNect","Ref_2","A","Jennifer",0,0,0,0,60,40,0,0,"Ref_2",1,"Other",0,1487.9,"Dunning08",1,"","","Penelope jacquacu",92771552,22678386,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","jacquacu","Spix, 1825","Least Concern","Decreasing","Global"
"79",161,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope obscura","Dusky-legged Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect","Ref_2","D1","Jennifer",0,0,30,30,30,10,0,0,"Ref_2",1,"Other",0,1770,"Dunning08",1,"","","Penelope obscura",92771775,22678389,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","obscura","Temminck, 1815","Least Concern","Decreasing","Global"
"80",162,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope pileata","White-crested Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect","Ref_2","D1","Jennifer",0,0,20,0,50,30,0,0,"Genus",0,"Walter",0,1249.79,"Dunning08",1,"","","Penelope pileata",92771975,22678392,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","pileata","Wagler, 1830","Vulnerable","Decreasing","Global"
"81",163,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope ochrogaster","Chestnut-bellied Guan",0,0,0,0,0,0,70,0,0,30,"FruiNect","Ref_2","C","Jennifer",0,0,20,0,50,30,0,0,"Genus",0,"Walter",0,1179.66,"GenAvg",0,"","","Penelope ochrogaster",92772232,22678395,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","ochrogaster","Pelzeln, 1870","Vulnerable","Decreasing","Global"
"82",164,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelope jacucaca","White-browed Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect","Ref_2","D1","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,1282,"PrimScale",1,"","","Penelope jacucaca",92772529,22678398,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelope","jacucaca","Spix, 1825","Vulnerable","Decreasing","Global"
"83",165,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Pipile pipile","Trinidad Piping-guan",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","A","Jennifer",0,0,0,0,50,50,0,0,"Ref_2",1,"Jessica",0,1816.59,"Dunning08",1,"","","Pipile pipile",131029657,22678401,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Pipile","pipile","(Jacquin, 1784)","Critically Endangered","Decreasing","Global"
"84",166,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Pipile cumanensis","Blue-throated Piping-guan",10,0,0,0,0,0,80,0,0,10,"FruiNect","Ref_2","A","Jennifer",0,0,0,0,30,70,0,0,"Ref_2",1,"Other",0,1239.22,"Dunning08",1,"","","Pipile cumanensis",94946598,22727323,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Pipile","cumanensis","(Jacquin, 1784)","Least Concern","Decreasing","Global"
"85",167,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Pipile cujubi","Red-throated Piping-guan",10,0,0,0,0,0,60,0,20,10,"FruiNect","Ref_2","D1","Jennifer",0,0,20,0,40,40,0,0,"Genus",0,"Walter",0,1195.82,"Dunning08",1,"","","Pipile cujubi",92773141,22678422,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Pipile","cujubi","(Pelzeln, 1858)","Least Concern","Decreasing","Global"
"86",168,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Pipile jacutinga","Black-fronted Piping-guan",10,0,0,0,0,0,70,0,10,10,"FruiNect","Ref_2","A","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,1240.96,"Dunning08",1,"","","Pipile jacutinga",132049346,22678429,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Pipile","jacutinga","(Spix, 1825)","Endangered","Decreasing","Global"
"87",169,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Aburria aburri","Wattled Guan",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","A","Jennifer",0,0,0,0,100,0,0,0,"Ref_2",1,"Jessica",0,1405.08,"Dunning08",1,"","","Aburria aburri",92773628,22678440,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Aburria","aburri","(Lesson, 1828)","Near Threatened","Decreasing","Global"
"88",170,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Chamaepetes unicolor","Black Guan",0,0,0,0,0,0,80,0,0,20,"FruiNect","Ref_2","A","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,1135,"Dunning08",1,"","","Chamaepetes unicolor",131130847,22678443,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Chamaepetes","unicolor","Salvin, 1867","Least Concern","Decreasing","Global"
"89",171,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Chamaepetes goudotii","Sickle-winged Guan",0,0,0,0,0,0,80,0,10,10,"FruiNect","Ref_2","A","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,727.67,"Dunning08",1,"","","Chamaepetes goudotii",92774138,22678446,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Chamaepetes","goudotii","(Lesson, 1828)","Least Concern","Decreasing","Global"
"90",172,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Penelopina nigra","Highland Guan",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","B","Jennifer",0,0,20,0,40,40,0,0,"Ref_2",1,"Jessica",0,889.99,"Dunning08",1,"","","Penelopina nigra",92774326,22678449,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Penelopina","nigra","(Fraser, 1852)","Vulnerable","Decreasing","Global"
"91",173,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Oreophasis derbianus","Horned Guan",0,0,0,0,0,0,50,0,0,50,"Omnivore","Ref_2","A","Jennifer",0,0,20,0,80,0,0,0,"Ref_2",1,"Other",0,2071.54,"Dunning08",1,"","","Oreophasis derbianus",92774672,22678453,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Oreophasis","derbianus","Gray, 1844","Endangered","Decreasing","Global"
"92",174,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Nothocrax urumutum","Nocturnal Curassow",0,0,0,0,0,0,70,0,10,20,"FruiNect","Ref_2","D2","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,1700,"Dunning08",1,"","","Nothocrax urumutum",92775039,22678461,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Nothocrax","urumutum","(Spix, 1825)","Least Concern","Decreasing","Global"
"93",175,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Mitu tomentosum","Crestless Curassow",0,0,0,0,0,0,70,0,20,10,"FruiNect","Ref_2","D1","Jennifer",0,0,70,20,10,0,0,0,"Ref_2",1,"Other",0,2187.62,"Dunning08",1,"","","Mitu tomentosum",92775236,22678464,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Mitu","tomentosum","(Spix, 1825)","Near Threatened","Decreasing","Global"
"94",176,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Mitu salvini","Salvin's Curassow",0,0,0,0,0,0,40,0,40,20,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,3100,"Dunning08",1,"","","Mitu salvini",92775486,22678472,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Mitu","salvini","(Reinhardt, 1879)","Least Concern","Decreasing","Global"
"95",177,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Mitu tuberosum","Razor-billed Curassow",10,0,0,0,0,0,70,0,10,10,"FruiNect","Ref_2","A","Jennifer",0,0,90,10,0,0,0,0,"Ref_2",1,"Other",0,2769.46,"Dunning08",1,"","","Mitu tuberosum",92775671,22678478,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Mitu","tuberosum","(Spix, 1825)","Least Concern","Decreasing","Global"
"96",178,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Mitu mitu","Alagoas Curassow",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_2","C","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,2850.47,"Dunning08",1,"","","Mitu mitu",132315266,22678486,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Mitu","mitu","(Linnaeus, 1766)","Extinct in the Wild","","Global"
"97",179,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Pauxi pauxi","Helmeted Curassow",0,0,0,0,0,0,40,0,40,20,"PlantSeed","Ref_2","A","Jennifer",0,0,70,30,0,0,0,0,"Ref_2",1,"Other",0,3117.69,"Dunning08",1,"","","Pauxi pauxi",92776062,22678497,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Pauxi","pauxi","(Linnaeus, 1766)","Endangered","Decreasing","Global"
"98",180,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Pauxi unicornis","Horned Curassow",0,0,0,0,0,0,30,0,70,0,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,3743.23,"Dunning08",1,"","","Pauxi unicornis",126746836,45090397,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Pauxi","unicornis","Bond &amp; Meyer de Schauensee, 1939","Critically Endangered","Decreasing","Global"
"99",181,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Crax rubra","Great Curassow",10,0,0,0,0,0,80,0,0,10,"FruiNect","Ref_2","A","Jennifer",0,0,80,20,0,0,0,0,"Ref_2",1,"Jessica",0,4133,"Dunning08",1,"","","Crax rubra",92776389,22678521,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Crax","rubra","Linnaeus, 1758","Vulnerable","Decreasing","Global"
"100",182,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Crax alberti","Blue-billed Curassow",0,0,0,0,0,0,90,0,0,10,"FruiNect","Ref_2","D1","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,2800,"PrimScale",1,"MarceloR","","Crax alberti",127590617,22678525,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Crax","alberti","Fraser, 1852","Critically Endangered","Decreasing","Global"
"101",183,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Crax daubentoni","Yellow-knobbed Curassow",0,0,0,0,0,0,90,0,0,10,"FruiNect","Ref_2","D1","Jennifer",0,0,30,30,20,20,0,0,"Ref_2",1,"Other",0,2499.91,"Dunning08",1,"","","Crax daubentoni",137009363,22678530,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Crax","daubentoni","Gray, 1867","Near Threatened","Decreasing","Global"
"102",184,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Crax alector","Black Curassow",0,0,0,0,0,0,90,0,0,10,"FruiNect","Ref_2","A","Jennifer",0,0,80,20,0,0,0,0,"Ref_2",1,"Other",0,2872,"Dunning08",1,"","","Crax alector",92777326,22678534,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Crax","alector","Linnaeus, 1766","Vulnerable","Decreasing","Global"
"103",185,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Crax globulosa","Wattled Curassow",20,0,0,0,10,0,50,0,20,0,"Omnivore","Ref_2","D1","Jennifer",0,0,60,20,20,0,0,0,"Ref_2",1,"Jessica",0,2500,"Dunning08",1,"","","Crax globulosa",92777596,22678537,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Crax","globulosa","Spix, 1825","Endangered","Decreasing","Global"
"104",186,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Crax fasciolata","Bare-faced Curassow",0,0,0,0,0,0,80,0,10,10,"FruiNect","Ref_2","A","Jennifer",0,0,80,20,0,0,0,0,"Ref_2",1,"Other",0,2600,"Dunning08",1,"","","Crax fasciolata",95141387,45092100,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Crax","fasciolata","Spix, 1825","Vulnerable","Decreasing","Global"
"105",190,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Crax blumenbachii","Red-billed Curassow",10,0,0,0,0,0,70,0,10,10,"FruiNect","Ref_2","A","Jennifer",0,0,60,20,20,0,0,0,"Ref_2",1,"Jessica",0,3500,"Dunning08",1,"","","Crax blumenbachii",92777952,22678544,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","CRACIDAE","Crax","blumenbachii","Spix, 1825","Endangered","Decreasing","Global"
"106",195,"Nonpasseriformes","Galliformes","Megapodiidae","Megapodes",7,"BL3","Alectura lathami","Australian Brush-turkey",20,0,0,0,0,0,20,0,20,40,"PlantSeed","Ref_2","A","Jennifer",0,0,80,20,0,0,0,0,"Ref_2",1,"Other",0,2333.06,"Dunning08",1,"","","Alectura lathami",131902671,22678551,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","MEGAPODIIDAE","Alectura","lathami","Gray, 1831","Least Concern","Decreasing","Global"
