assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
132156938,22722845,Tangara florida,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,florida,,,,"(Sclater & Salvin, 1869)",Least Concern,,3.1,Decreasing,Global
132157137,22722851,Tangara icterocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,icterocephala,,,,"(Bonaparte, 1851)",Least Concern,,3.1,Decreasing,Global
132157336,22722863,Tangara xanthogastra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,xanthogastra,,,,"(Sclater, 1851)",Least Concern,,3.1,Decreasing,Global
132157548,22722866,Tangara punctata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,punctata,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
132157766,22722869,Tangara guttata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,guttata,,,,"(Cabanis, 1850)",Least Concern,,3.1,Stable,Global
132157999,22722872,Tangara varia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,varia,,,,"(Müller, 1776)",Least Concern,,3.1,Stable,Global
132158195,22722875,Tangara rufigula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,rufigula,,,,"(Bonaparte, 1851)",Least Concern,,3.1,Decreasing,Global
132158366,22722878,Tangara gyrola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,gyrola,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132158624,22722881,Tangara lavinia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,lavinia,,,,"(Cassin, 1858)",Least Concern,,3.1,Stable,Global
132158824,22722890,Tangara peruviana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,peruviana,,,,"(Desmarest, 1806)",Vulnerable,A2c+3c+4c; C2a(i),3.1,Decreasing,Global
132159137,22722900,Tangara meyerdeschauenseei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,meyerdeschauenseei,,,,"Schulenberg & Binford, 1985",Near Threatened,D1,3.1,Increasing,Global
132159416,22722903,Tangara rufigenis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,rufigenis,,,,"(Sclater, 1857)",Least Concern,,3.1,Decreasing,Global
132159585,22722909,Tangara labradorides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,labradorides,,,,"(Boissonneau, 1840)",Least Concern,,3.1,Stable,Global
132159763,22722915,Tangara cyanicollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,cyanicollis,,,,"(D'Orbigny & Lafresnaye, 1837)",Least Concern,,3.1,Stable,Global
132159989,22722936,Tangara heinei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,heinei,,,,"(Cabanis, 1850)",Least Concern,,3.1,Stable,Global
132160186,22722946,Tangara argyrofenges,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,argyrofenges,,,,"(Sclater & Salvin, 1876)",Vulnerable,A3c,3.1,Decreasing,Global
132160426,22723080,Rhopospina fruticeti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Rhopospina,fruticeti,,,,"(Kittlitz, 1833)",Least Concern,,3.1,Stable,Global
132160659,22723115,Melanodera melanodera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Melanodera,melanodera,,,,"(Quoy & Gaimard, 1824)",Least Concern,,3.1,Decreasing,Global
132160851,22723122,Spodiornis rusticus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Spodiornis,rusticus,,,,"(Tschudi, 1844)",Least Concern,,3.1,Decreasing,Global
132161114,22723179,Idiopsar brachyurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Idiopsar,brachyurus,,,,"Cassin, 1866",Least Concern,,3.1,Stable,Global
132161285,22723182,Piezorina cinerea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Piezorina,cinerea,,,,"(Lafresnaye, 1843)",Least Concern,,3.1,Stable,Global
132161456,22723188,Incaspiza pulchra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Incaspiza,pulchra,,,,"(Sclater, 1886)",Least Concern,,3.1,Stable,Global
132161624,22723229,Poospizopsis hypocondria,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Poospizopsis,hypocondria,,,,"(D'Orbigny &amp; Lafresnaye, 1837)",Least Concern,,3.1,Stable,Global
132161804,22723306,Sicalis citrina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sicalis,citrina,,,,"Pelzeln, 1870",Least Concern,,3.1,Stable,Global
132162037,22723341,Sicalis columbiana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sicalis,columbiana,,,,"Cabanis, 1851",Least Concern,,3.1,Stable,Global
132162254,22723346,Sicalis flaveola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sicalis,flaveola,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
132162576,22723396,Volatinia jacarina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Volatinia,jacarina,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
132162969,22723399,Sporophila frontalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,frontalis,,,,"(Verreaux, 1869)",Vulnerable,A2cd+3cd+4cd; C2a(i),3.1,Decreasing,Global
132163295,22723403,Sporophila falcirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,falcirostris,,,,"(Temminck, 1820)",Vulnerable,A2cd+3cd+4cd; C2a(i),3.1,Decreasing,Global
132163627,22723406,Sporophila schistacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,schistacea,,,,"Lawrence, 1862",Least Concern,,3.1,Decreasing,Global
132163895,22723414,Sporophila plumbea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,plumbea,,,,"(Wied, 1831)",Least Concern,,3.1,Stable,Global
132164129,22723431,Sporophila bouvronides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,bouvronides,,,,"(Lesson, 1831)",Least Concern,,3.1,Stable,Global
132164395,22723434,Sporophila lineola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,lineola,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132164654,22723443,Sporophila ardesiaca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,ardesiaca,,,,"(Dubois, 1894)",Least Concern,,3.1,Increasing,Global
132164817,22723451,Sporophila caerulescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,caerulescens,,,,"(Vieillot, 1823)",Least Concern,,3.1,Increasing,Global
132165053,22723457,Sporophila leucoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,leucoptera,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
132165304,22723481,Sporophila hypoxantha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,hypoxantha,,,,"Cabanis, 1851",Least Concern,,3.1,Stable,Global
132165511,22723484,Sporophila ruficollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,ruficollis,,,,"Cabanis, 1851",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
132165838,22723495,Sporophila hypochroma,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,hypochroma,,,,"Todd, 1915",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
132166838,22723532,Sporophila atrirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,atrirostris,,,,"Sclater & Salvin, 1878",Least Concern,,3.1,Stable,Global
132167022,22723542,Sporophila angolensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,angolensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
132167298,22723567,Sporophila fringilloides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,fringilloides,,,,"(Pelzeln, 1870)",Least Concern,,3.1,Stable,Global
132167494,22723603,Tiaris olivaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tiaris,olivaceus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
132167813,22723611,Melanospiza bicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Melanospiza,bicolor,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
132168236,22723799,Pheucticus chrysopeplus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Pheucticus,chrysopeplus,,,,"(Vigors, 1832)",Least Concern,,3.1,Decreasing,Global
132168425,22723803,Pheucticus chrysogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Pheucticus,chrysogaster,,,,"(Lesson, 1832)",Least Concern,,3.1,Stable,Global
132168646,22723810,Pheucticus aureoventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Pheucticus,aureoventris,,,,"(d'Orbigny & Lafresnaye, 1837)",Least Concern,,3.1,Unknown,Global
132168899,22723813,Pheucticus ludovicianus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Pheucticus,ludovicianus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
132169375,22723834,Parkerthraustes humeralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Parkerthraustes,humeralis,,,,"(Lawrence, 1867)",Least Concern,,3.1,Decreasing,Global
132169557,22723858,Saltator fuliginosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Saltator,fuliginosus,,,,"(Daudin, 1800)",Least Concern,,3.1,Unknown,Global
132169731,22723875,Saltator atripennis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Saltator,atripennis,,,,"Sclater, 1856",Least Concern,,3.1,Unknown,Global
132169900,22723882,Saltator similis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Saltator,similis,,,,"d'Orbigny & Lafresnaye, 1837",Least Concern,,3.1,Decreasing,Global
132170092,22723885,Saltator orenocensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Saltator,orenocensis,,,,"Lafresnaye, 1846",Least Concern,,3.1,Unknown,Global
132170275,22723889,Saltator nigriceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Saltator,nigriceps,,,,"(Chapman, 1914)",Least Concern,,3.1,Unknown,Global
132170445,22723901,Saltator atricollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Saltator,atricollis,,,,"Vieillot, 1817",Least Concern,,3.1,Unknown,Global
132170636,22723904,Pseudosaltator rufiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Pseudosaltator,rufiventris,,,,"d'Orbigny & Lafresnaye, 1837",Near Threatened,C2a(i),3.1,Decreasing,Global
132170886,22723939,Passerina caerulea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,caerulea,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132171198,22723951,Passerina cyanea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,cyanea,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
132171640,22723954,Passerina versicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,versicolor,,,,"(Bonaparte, 1838)",Least Concern,,3.1,Stable,Global
132171827,22723966,Porphyrospiza caerulescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Porphyrospiza,caerulescens,,,,"(Wied, 1830)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
132172080,22723982,Psarocolius decumanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,decumanus,,,,"(Pallas, 1769)",Least Concern,,3.1,Stable,Global
132172341,22723985,Psarocolius viridis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,viridis,,,,"(Müller, 1776)",Least Concern,,3.1,Stable,Global
132172563,22724004,Psarocolius montezuma,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,montezuma,,,,"(Lesson, 1830)",Least Concern,,3.1,Stable,Global
132172771,22724105,Icterus pectoralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,pectoralis,,,,"(Wagler, 1829)",Least Concern,,3.1,Decreasing,Global
132172992,22724218,Leistes superciliaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,superciliaris,,,,"(Bonaparte, 1851)",Least Concern,,3.1,Stable,Global
132173242,22724226,Leistes bellicosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,bellicosus,,,,"(de Filippi, 1847)",Least Concern,,3.1,Stable,Global
132173783,22724243,Leistes loyca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,loyca,,,,"(Molina, 1782)",Least Concern,,3.1,Stable,Global
132173994,22724256,Sturnella neglecta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Sturnella,neglecta,,,,"Audubon, 1844",Least Concern,,3.1,Decreasing,Global
132174214,22724259,Pseudoleistes guirahuro,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Pseudoleistes,guirahuro,,,,"(Vieilot, 1819)",Least Concern,,3.1,Stable,Global
132174404,22724262,Pseudoleistes virescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Pseudoleistes,virescens,,,,"(Vieillot, 1819)",Least Concern,,3.1,Stable,Global
132174604,22724283,Lampropsar tanagrinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Lampropsar,tanagrinus,,,,"(Spix, 1824)",Least Concern,,3.1,Stable,Global
132174807,22724308,Quiscalus mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,mexicanus,,,,"(Gmelin, 1788)",Least Concern,,3.1,Stable,Global
132175099,22724323,Quiscalus niger,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,niger,,,,"(Boddaert, 1783)",Least Concern,,3.1,Stable,Global
132175320,22724326,Quiscalus lugubris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,lugubris,,,,"Swainson, 1838",Least Concern,,3.1,Stable,Global
132175624,22724342,Molothrus rufoaxillaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,rufoaxillaris,,,,"Cassin, 1866",Least Concern,,3.1,Stable,Global
132175819,22724354,Molothrus ater,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,ater,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
132176081,22724358,Molothrus oryzivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,oryzivorus,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
132176387,22724659,Leptodon forbesi,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Leptodon,forbesi,,,,"(Swann, 1922)",Endangered,C2a(ii),3.1,Decreasing,Global
132177086,22724793,Setophaga dominica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,dominica,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
132177469,22725310,Trichoglossus haematodus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,haematodus,,,,"(Linnaeus, 1771)",Least Concern,,3.1,Decreasing,Global
132177741,22727533,Streptopelia dusumieri,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Streptopelia,dusumieri,,,,"(Temminck, 1823)",Vulnerable,A2e+3e+4e,3.1,Decreasing,Global
132178041,22727750,Oxyura jamaicensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Oxyura,jamaicensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
132179491,22728199,Rhea pennata,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,RHEIDAE,Rhea,pennata,,,,"d'Orbigny, 1834",Least Concern,,3.1,Decreasing,Global
132179752,22729270,Scytalopus spillmanni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scytalopus,spillmanni,,,,"Stresemann, 1937",Least Concern,,3.1,Stable,Global
132179918,22729346,Leistes militaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,militaris,,,,"(Linnaeus, 1771)",Least Concern,,3.1,Stable,Global
132180192,22729706,Phoenicopterus ruber,ANIMALIA,CHORDATA,PHOENICOPTERIFORMES,AVES,PHOENICOPTERIDAE,Phoenicopterus,ruber,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
132180761,22731543,Icterus prosthemelas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,prosthemelas,,,,"(Strickland, 1850)",Least Concern,,3.1,Stable,Global
132180959,22732834,Vidua camerunensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIDUIDAE,Vidua,camerunensis,,,,"(Grote, 1922)",Least Concern,,3.1,Stable,Global
132181160,22732839,Vidua nigeriae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIDUIDAE,Vidua,nigeriae,,,,"(Alexander, 1908)",Least Concern,,3.1,Stable,Global
132181336,22733324,Thamnophilus divisorius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Thamnophilus,divisorius,,,,"Whitney, Oren & Brumfield, 2004",Least Concern,,3.1,Stable,Global
132181501,22733483,Platycercus elegans,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Platycercus,elegans,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
132181727,22733599,Sporophila telasco,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,telasco,,,,"(Lesson, 1828)",Least Concern,,3.1,Increasing,Global
132181930,22733968,Pyrrhura griseipectus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,griseipectus,,,,"Salvadori, 1900",Endangered,"B1ab(i,iii)",3.1,Increasing,Global
132182272,22734257,Phylloscopus ogilviegranti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,ogilviegranti,,,,"(La Touche, 1922)",Least Concern,,3.1,Stable,Global
132182452,22734370,Phylloscopus chloronotus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,chloronotus,,,,"(Gray & Gray, 1846)",Least Concern,,3.1,Stable,Global
132182633,22734478,Trochalopteron imbricatum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Trochalopteron,imbricatum,,,,"(Blyth, 1843)",Least Concern,,3.1,Stable,Global
132182812,22734523,Rimator albostriatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Rimator,albostriatus,,,,"Salvadori, 1879",Least Concern,,3.1,Decreasing,Global
132182969,22734558,Stachyris roberti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,roberti,,,,"(Godwin-Austen &amp; Walden, 1875)",Near Threatened,C1+2a(i),3.1,Decreasing,Global
132183229,22734568,Mixornis bornensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Mixornis,bornensis,,,,"Bonaparte, 1850",Least Concern,,3.1,Stable,Global
132183438,22734677,Loxigilla noctis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Loxigilla,noctis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
132183740,22734997,Regulus regulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,REGULIDAE,Regulus,regulus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132184757,22735082,Trochalopteron lineatum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Trochalopteron,lineatum,,,,"(Vigors, 1831)",Least Concern,,3.1,Stable,Global
132184950,22735087,Stachyris humei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,humei,,,,"(Mandelli, 1873)",Near Threatened,C1+2a(i),3.1,Decreasing,Global
132185201,22735139,Rimator malacoptilus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Rimator,malacoptilus,,,,"Blyth, 1847",Least Concern,,3.1,Decreasing,Global
132185382,22735256,Parmoptila rubrifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Parmoptila,rubrifrons,,,,"(Sharpe & Ussher, 1872)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
132185657,22735428,Sicalis luteola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sicalis,luteola,,,,"(Sparrman, 1789)",Least Concern,,3.1,Increasing,Global
132186037,22735503,Pomatorhinus horsfieldii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Pomatorhinus,horsfieldii,,,,"Sykes, 1832",Least Concern,,3.1,Increasing,Global
132187196,22735955,Ortygospiza atricollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Ortygospiza,atricollis,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
132187599,22736000,Passer insularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Passer,insularis,,,,"Sclater & Hartlaub, 1881",Least Concern,,3.1,Stable,Global
132187775,22736010,Passer shelleyi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Passer,shelleyi,,,,"Sharpe, 1891",Least Concern,,3.1,Stable,Global
132187972,22736015,Passer cordofanicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Passer,cordofanicus,,,,"Heuglin, 1871",Least Concern,,3.1,Stable,Global
132188929,22736278,Microspingus cabanisi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Microspingus,cabanisi,,,,"(Bonaparte, 1851)",Least Concern,,3.1,Decreasing,Global
132189111,22736315,Serinus canicollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Serinus,canicollis,,,,"(Swainson, 1838)",Least Concern,,3.1,Stable,Global
132189303,22736357,Paroaria nigrogenis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Paroaria,nigrogenis,,,,"(Lafresnaye, 1846)",Least Concern,,3.1,Stable,Global
132189458,45020636,Struthio camelus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,STRUTHIONIDAE,Struthio,camelus,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
132189848,45427277,Myiopsitta monachus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Myiopsitta,monachus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Increasing,Global
132190206,62172196,Tyto novaehollandiae,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,TYTONIDAE,Tyto,novaehollandiae,,,,"(Stephens, 1826)",Least Concern,,3.1,Stable,Global
132190435,62296899,Psittacara holochlorus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacara,holochlorus,,,,"(P. L. Sclater, 1859)",Least Concern,,3.1,Decreasing,Global
132190673,103680766,Zimmerius chicomendesi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Zimmerius,chicomendesi,,,,"Whitney, Schunck, Rêgo &amp; Silveira, 2013",Near Threatened,B1b(i),3.1,Decreasing,Global
132190882,103686603,Myzomela simplex,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Myzomela,simplex,,,,"Gray, 1861",Least Concern,,3.1,Stable,Global
132191079,103686620,Myzomela rubrotincta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Myzomela,rubrotincta,,,,"Salvadori, 1878",Least Concern,,3.1,Stable,Global
132191276,103714482,Symposiachrus verticalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Symposiachrus,verticalis,,,,"(Sclater, 1877)",Least Concern,,3.1,Stable,Global
132191453,103730503,Philesturnus rufusater,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALLAEIDAE,Philesturnus,rufusater,,,,"(Lesson, 1828)",Near Threatened,D2,3.1,Increasing,Global
132191728,103762997,Stiphrornis xanthogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Stiphrornis,xanthogaster,,,,Sharpe 1903,Least Concern,,3.1,Decreasing,Global
132191967,103763077,Stiphrornis erythrothorax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Stiphrornis,erythrothorax,,,,"Hartlaub, 1855",Least Concern,,3.1,Decreasing,Global
132192232,103773898,Oenanthe oenanthe,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Oenanthe,oenanthe,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132193456,103775167,Irena tweeddalii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,IRENIDAE,Irena,tweeddalii,,,,"Sharpe, 1877",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
132193767,103779230,Passerella unalaschcensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerella,unalaschcensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
132194052,103779283,Passerella schistacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerella,schistacea,,,,"Baird, 1858",Least Concern,,3.1,Stable,Global
132194337,103779317,Passerella megarhyncha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerella,megarhyncha,,,,"Baird, 1858",Least Concern,,3.1,Stable,Global
132194568,103780258,Passerculus guttatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerculus,guttatus,,,,"Lawrence, 1867",Least Concern,,3.1,Unknown,Global
